P_PrimaryAccount,P_DebitAccount
10110021532514,10042000930008
10031000804070,10110026368724
10100618216103,10100613645272
10100613541307,10042000930347
10031000804260,10110009889957
10032000804344,10041000930958
10031000804393,10042000931071
10032010804393,10100611317304
10031000804443,10042000981654
10031000804633,10041000931204
10032000820829,10110003796695
10110008044760,10110003796687
10110004443438,10042000931568
10031000804740,10042000931584
10031000805085,10102000260372
10031000805382,10100613061439
10031000833657,10100618926230
10031000805473,10100614913505
10042000445064,10100619064387
10032000805531,10041000932087
10031000805531,10110010573832
10031000805663,10042010932509
10031000806174,10042020932509
10032000806208,10100612886307
10031000806208,10110022057313
10032000806257,10042000932566
10102020745182,10042000935304
10102010745182,10041000935304
10101000745182,10100617473036
10051000362178,10100616480255
10110021037944,10041000932699
10110005429279,10100617209372
10110021585397,10041000932764
10031000807016,10041000932947
10031000807172,10110003204039
10032000807529,10042000933317
10110015111711,10042000933457
10032000807560,10042000933366
10110002535888,10041000933556
10110003470655,10110000132779
10110016563811,10042030936542
10032000812826,10042010936542
10032000807776,10042020936542
10031000807776,10042000936542
10031000807859,10100610253815
10031000807966,10110006345110
10032000807966,10041000933861
10031000808105,10100619646092
10031000808030,10100619595786
10110007096720,10042000934281
10100611984293,10042000934448
10110010755702,10042000934489
10032000808832,10042000935379
10031000809111,10041000935379
10042010386243,10041000935692
10110019683624,10042000935817
10110011211317,10100611046705
10101000752568,10041000936096
10100610671511,10042000936096
10032000476895,10110007152481
10032010810325,10100616346506
10100613869187,10041000978486
10032000837047,10042000936435
10261000153247,10041000936534
10032000810705,10041000936781
10100614423349,10042000936799
10100614423307,10041000936799
10041000678060,10042010936864
10032000811042,10041000937060
10110013897485,10042000937094
10100613965621,10041000939926
10032000811455,10100618179491
10032000811463,10042000944223
10031000820951,10041000944223
10032000811810,10041000937656
10031000811810,10041000937680
10110000718932,10110011827732
10032000812131,10110020682070
10100613928892,10051000051052
10031000812347,10100611056837
10031000812560,10041000938134
10110026350219,10042000938134
10042000423376,10100615302922
10041000423376,10041000938464
10031000812917,10041000938472
10100610736090,10110004993226
10100612701266,10110021962174
10110001069640,10100613244621
10031000813071,10110015719083
10110022274470,10041000939322
10031000813246,10041000939355
10032000813246,10042010939355
10100611958842,10041000939546
10031000813964,10100619052366
10110026168405,10042000939561
10102040200931,10041000939561
10110017410269,10100614279329
10100613609807,10100614849196
10032000741967,10341000114041
10031000815746,10110004918801
10032000815779,10041000940163
10101000833053,10041000940510
10031000816017,10041000947077
10100618292302,10041000946939
10110020445932,10042000947077
10031000816637,10041000940593
10031000838771,10041000940817
10031000816785,10042000940825
10032000817114,10110009889684
10031000817254,10110021301829
10031000817304,10042000941104
10042000305557,10041000941492
10031000819623,10041000996538
10041000305557,10042000941849
10031000818278,10041000941856
10031000818252,10042000942144
10032000818641,10041000942284
10031000818641,10042000942334
10031000818666,10041000942466
10032000818674,10042000942482
10032000818682,10110012402568
10031000818716,10100616438147
10100618549891,10110019184086
10110004555355,10041000942748
10041000539437,10041000942839
10031000819193,10042000942839
10032000819193,10100616545255
10100611647544,10042000942854
10031000819102,10100612279248
10100613707916,10100612279271
10100616931265,10031000743112
10031000819474,10032010743112
10100610911073,10041000943738
10110008748386,10110000498394
10031000819540,10110002776615
10100615196886,10110019405507
10031000819664,10041000944397
10032000819672,10041000944553
10031000819847,10100612698074
10032000819938,10042000944744
10032000819946,10041000944801
10031000819946,10110019440785
10031000791467,10110000599258
10110021655992,10110005217971
10100614600607,10041000945444
10032000820225,10100000081521
10110005351374,10041000945568
10110005351390,10042000945550
10100613414307,10041000945550
10031000820670,10100612741049
10032000952028,10042000945758
10032030952028,10100616187397
10032000820860,10100611710268
10031000820860,10042000945857
10032000821116,10100616650618
10032000821132,10042000945931
10100610874560,10100612414704
10100613319787,10041000946574
10022000347484,10110015021944
10032000821595,10041000947150
10100611885664,10110014137139
10031000821587,10042000947457
10031000821603,10041000947556
10100613245461,10041000947572
10032000821983,10042000948026
10031000826636,10041000948091
10031000822049,10042000948273
10110002478717,10100615293550
10031000561464,10100612798841
10031000822247,10042000948455
10110001280320,10051000128249
10032000822296,10052000128249
10251000156539,10042000949073
10031000836569,10041000853705
10341000178855,10042000949198
10341000100248,10042000949297
10031000823005,10041000949289
10031000823674,10042000949404
10100613729720,10110003967965
10100612388445,10041000949594
10110010164178,10042000949594
10031000824177,10110016843270
10031000825182,10041000949651
10031000824755,10042000949651
10032000824755,10042010949651
10031000825091,10042000949735
10031000825083,10041000949800
10031000825133,10042010949842
10110013826930,10041000949842
10100619103987,10111000001503
10110015963335,10042000950121
10041000340265,10110006031439
10031000825539,10042000950402
10110005141817,10041000950592
10032000834150,10042000950626
10110005141809,10041000950774
10032000825646,10042000950808
10031000825687,10110022391084
10031000825745,10041000950840
10110000470732,10042000950865
10031000826248,10042000951178
10032000826255,10100614874012
10032000826297,10041000951343
10100610216119,10110000368142
10110006754824,10042000982280
10110007819618,10100610451260
10031000826610,10041000951434
10110020646638,10110005433677
10031000826792,10041000951525
10031000826834,10041000952028
10101000118398,10042000952028
10031000827063,10041000952093
10031000827469,10042000952093
10100610057539,10110009796160
10032000827709,10100616297717
10031000827709,10100612657732
10110000199927,10041000952432
10031000827881,10041000952853
10100613964301,10041000953026
10031000828194,10110001865385
10110020419424,10110001189992
10101010272674,10041000953307
10110017168495,10100615663158
10100612102200,10100610083287
10110007663636,10041000953414
10110013595576,10041000953638
10101000791251,10100611827286
10110013436193,10100611827278
10110006791370,10100616935415
10110010614792,10041000954453
10102050791251,10100613068921
10102000791251,10100612452365
10031000828905,10042000954529
10031000829333,10110005496617
10031000829556,10041000954891
10032010829622,10110001013358
10031000829622,10042010955112
10031000830026,10042000955211
10032000830091,10042000955393
10031000829598,10042000955351
10100613769890,10041000955385
10100611696590,10042000955609
10041000648428,10100615265673
10032000830810,10110004694535
10100616508469,10042000955674
10100616560239,10041000955773
10022000807537,10042000955773
10100612423945,10042000955815
10100614883088,10042010955898
10041000902460,10042000955898
10042000902460,10041000955930
10100614190971,10041000955989
10031000572990,10042000955989
10032000831693,10041000956037
10032000831834,10042000956037
10032000831933,10041000956060
10100616038814,10042000956060
10042000355990,10100617228398
10032000832097,10042000956169
10031000832097,10041000956516
10110005685847,10042000956516
10032020832410,10100612541423
10032010832410,10041000956847
10031000832410,10110012633592
10031000832543,10041000956888
10110005842406,10110004462974
10032000902015,10110001490069
10031000834697,10042000957605
10110008668790,10041000957654
10110015934849,10042000957654
10032000833384,10041000957720
10110025062658,10110003191947
10031000833616,10100617700727
10101010803148,10042000958066
10100617854326,10041000958157
10101000803726,10041000958322
10032000834283,10041000958496
10031000834309,10041000958520
10110013192754,10042000958520
10032000834648,10110009952664
10031000834648,10042000959007
10110003341047,10041000959189
10110003341401,10042000959189
10031000835306,10041000959353
10032000835884,10041000959882
10101000806166,10041000970269
10031000836080,10042000960187
10110004495420,10041000960187
10112000103994,10042000960294
10102000806554,10100616246763
10032000836361,10100616246789
10032000836932,10110015883673
10031000836932,10042000960443
10031000836965,10042000960484
10031000837021,10041000960484
10110022180610,10042000960674
10031000978171,10041000960971
10031000978312,10041000455758
10110011166776,10100618264061
10032010837153,10042000961037
10110011166750,10110008438152
10100619000613,10041000961102
10100615039037,10041000961227
10032000837427,10042000961326
10041000485136,10041000961557
10102030928515,10100617047285
10102010894766,10042000961557
10032000837575,10100611273945
10032000837617,10041000961524
10031000837682,10100613083094
10110006080196,10110004969861
10031000838318,10110001395490
10100611817683,10042000961656
10031000838573,10100619042870
10110003315611,10041000962308
10041000530667,10110005701024
10101000908186,10110005700943
10032000838813,10100613377298
10031000838813,10042000962712
10110001057595,10041000962761
10031000838896,10041000962779
10100614383279,10041000962795
10100615980933,10100610843326
10052000213355,10041000983114
10110003242997,10041000963173
10100619391400,10041000963363
10100613712817,10100619077363
10051000213355,10100619096504
10031000839589,10041000963884
10031000936583,10041000963934
10031000839746,10100618089567
10032000839811,10052000282798
10100614341335,10041000964346
10032000839852,10110012933091
10031000839852,10100612750792
10041000835603,10041000964981
10032010839985,10042000965053
10031000839985,10051000450437
10110015213228,10041000965335
10110002005924,10041000965665
10032000840249,10042000965798
10110022104735,10041000965798
10100615949052,10042000966168
10031000840280,10042000966317
10110004003570,10042000966416
10042000065227,10041000966465
10110019841024,10110012573475
10031000841445,10110012573509
10110002236321,10110000837468
10031000842054,10110022122497
10032000842229,10110003099264
10031000842203,10100615083431
10032000842666,10041000967299
10110005339932,10110008243040
10032000843847,10100612284388
10032000843987,10110008243115
10100614197190,10041000967596
10032010844639,10041000967653
10100611923218,10041000967729
10031000844779,10110005190574
10031000311753,10110012840106
10100611939131,10110013332871
10100613893344,10110005190525
10031000845180,10041000967828
10100611098458,10110021586726
10031000845438,10041000968024
10032000845438,10042010968081
10110012949642,10041000968081
10110019802349,10042000968347
10110001183771,10042000968750
10101010807172,10041000968842
10031000846626,10042000968891
10041000904912,10042010968941
10100611561075,10041000968941
10032000847012,10100611173004
10032000847087,10110021736172
10031000847087,10041000969089
10101000748202,10041000969253
10031000847368,10100611662071
10031000847376,10100611556166
10032000847426,10041000969568
10032000847467,10110016188221
10100610318394,10041000969659
10100615420757,10041000969915
10100615163522,10041000970079
10031000847707,10110005286356
10100612300606,10110007894595
10110009557893,10041000970418
10110009558610,10110019211046
10031000848259,10042010970673
10041000443804,10041000970749
10032000848721,10042000970749
10031000849141,10041000970780
10031000849356,10041000970772
10110006286835,10042000970855
10110026489280,10051000414433
10100614850905,10052000414433
10031000849638,10100617606569
10032000849844,10100617606585
10032000861377,10110026817084
10031000861377,10041000971515
10031000850016,10042000971523
10032000850313,10110005628979
10031000850313,10110005628961
10110019567165,10110006524433
10031000850784,10042000971952
10100617124886,10041000972331
10031000850826,10041000972471
10032000850958,10041000973446
10031000851055,10100616695415
10100615695093,10041000973529
10110007172877,10042000973529
10032000852004,10110014066262
10110016277024,10100617606858
10110016470595,10041000974170
10031000852830,10042000974170
10110002869790,10110013220258
10032000853143,10110006631287
10031000853143,10100612198307
10100611162965,10110006239016
10052000362251,10100612198232
10031000853267,10100610049353
10031000853515,10042000974998
10031000853770,10042000977546
10032000853770,10100613635174
10110016243869,10041000977546
10031000853804,10041000975300
10031000853846,10052010247395
10110011325299,10051000247395
10021000262733,10052000446070
10110022113777,10041000975532
10031000854075,10042010975565
10110009951054,10110007485196
10031000854646,10110007485212
10031000854984,10100613624574
10031000855106,10041000975821
10100611867217,10041000975979
10100619667361,10110007592199
10032000855239,10041000976548
10031000855239,10110022517654
10031000855387,10052000126532
10031000855668,10110014628434
10032000856328,10110004338380
10110005173992,10042000977280
10100612967784,10110010521625
10231000274001,10110003718285
10031000856393,10100612581494
10022000436196,10100612798858
10021000436196,10052000023416
10110002536688,10041000977512
10032010856625,10100619260647
10110005672001,10052000414458
10031000856641,10041000977942
10051000012740,10041000977975
10102000775296,10041000978148
10101000775296,10042000978148
10031000857045,10042000978189
10110012623957,10100615112008
10031000857151,10100611389022
10031000857441,10041000978395
10032000857474,10041000978585
10110004546651,10042000978643
10031010857573,10042000978684
10110003661725,10100618253965
10110004315958,10051000448456
10110004619920,10100610976241
10100611056688,10041000979260
10032000857623,10100610976225
10110006375232,10100614524146
10100616179915,10042000979427
10101000816447,10041000979500
10102000816447,10100616339279
10031000858076,10100611896836
10110007801392,10041000979682
10031000858266,10042000979708
10100617648983,10110023939667
10032000858555,10041000979732
10100618160954,10042000979864
10110021802834,10041000980086
10032000858795,10100617169717
10110009240078,10110001123413
10100613424959,10110012589570
10031000859124,10041000980110
10110005290580,10110014090932
10031000859264,10041000980219
10042010691287,10042000980276
10042000691287,10041000980276
10031000859363,10041000980755
10031000859546,10110015225552
10031000859637,10042000980987
10110009895020,10100615218375
10032010859975,10042000981233
10021000827766,10042000981274
10032000860494,10041000981415
10032000861104,10041000981589
10031000861245,10041000981829
10041000216655,10042000981910
10042010216655,10042000981951
10031000861252,10041000982066
10032000861252,10100612968337
10031000861518,10100615325139
10110014340949,10041000982108
10031000861534,10100617657109
10032000861898,10041000982132
10032000861930,10110002752020
10042000706960,10100616555395
10110021876069,10041000982207
10032000862813,10042000982223
10032000863183,10041000982363
10110016547921,10110005067681
10031000863308,10041000982397
10032010863365,10042000982397
10032010863464,10042000982579
10110001301738,10041000982579
10031000863464,10041000982439
10041000307173,10100613608858
10032000890541,10110001720275
10032000863951,10042000982785
10110000263566,10110027636681
10031000864389,10041000982892
10032000864520,10110020486944
10110020073510,10110001138668
10110016918619,10110016783963
10100615415385,10110001519354
10110017903214,10100613664646
10110016844559,10100611309921
10110017121486,10100611309806
10100613670197,10110010632729
10031000865220,10110007295660
10032000865394,10052000006247
10031000865584,10110003546090
10031000865691,10051000006247
10101000209692,10100612746832
10031000865790,10041000984559
10110007953425,10100612241461
10032000865915,10041000985093
10110013004918,10110007207152
10110020724211,10110011287754
10100616973606,10041000993980
10110016417786,10110007014913
10110016417745,10110018198830
10032000866103,10110016336028
10032000866228,10041000985895
10110000986976,10100616253397
10100613028263,10041000986299
10110012685725,10042000986315
10031000866285,10042000986356
10110015533310,10041000986356
10032000866293,10110005276175
10100618977167,10100612198943
10031000866418,10100610900670
10032010866517,10100617054695
10100616904841,10100613965241
10031000867127,10110006169403
10100610009571,10042000987156
10110002221125,10110025641394
10031000867242,10110010663336
10031010867507,10042000987321
10031000867655,10100612191146
10031000867861,10041000987321
10032000868018,10100618482796
10031000868018,10100611321017
10100612983237,10041000988089
10100614550331,10110020546994
10051000308197,10041000988485
10100615283403,10041000988592
10110003162534,10041000988626
10031000868471,10042000988626
10110007132046,10110009237488
10110021878693,10041000989053
10031000868620,10041000989103
10032000868620,10041000989434
10031000868687,10041000989681
10031000868729,10041000989749
10100610328211,10041000989921
10031000868851,10042000989988
10031000869297,10110026295281
10101000834846,10100613076742
10101000835090,10051000006874
10100613431194,10041000991042
10110002521706,10100610774794
10032000869792,10042000991356
10032000869826,10100618553844
10031000869826,10041000991869
10110001325463,10041000991885
10032000869842,10110019778689
10101000787184,10041000992198
10042000825950,10042000992438
10031000870303,10041000992446
10110022358273,10110011201136
10100610450528,10110014209227
10110021407485,10110000486175
10031000870428,10100619170234
10110009927955,10110006994941
10052000443762,10041000993808
10032000870493,10042000993873
10052000353201,10051000214015
10031000870683,10110012957033
10032000870816,10042000994301
10022000780247,10041000994343
10022010780247,10041000994525
10110014420048,10110001235035
10110014319968,10110001234913
10102000836031,10110001169069
10110000142943,10110006035109
10031000871210,10041000994897
10032000871301,10100611241462
10031000871749,10110008639809
10042000911438,10041000995068
10032000871996,10100619173659
10232000100008,10041000995282
10110010504134,10041000995316
10110006003685,10041000995373
10032000872366,10100611097021
10031000872366,10100615939764
10032000872457,10100614252912
10031000872457,10041000995480
10031000872648,10051000014928
10110018116105,10110005588512
10031000872879,10042000995621
10031000873075,10042000996009
10031000873174,10042000996231
10032000873174,10042010996348
10032000873224,10041000996348
10031000900308,10100614501409
10031000873505,10041000996512
10031000873745,10041000996595
10031000883579,10041000996744
10032000873869,10100610534677
10031000873869,10052000004101
10110005414859,10100615687652
10031000874289,10042000997197
10110007929037,10041000997213
10032010874388,10042000997213
10032000874495,10041000997429
10101000838961,10041000998187
10100617002017,10042000998187
10110001856632,10042000997742
10031000874669,10041000997874
10032010874669,10041000998096
10031000874925,10100615358361
10032000874933,10041000998237
10110001588367,10041000998229
10032000875054,10042000998229
10032000875096,10110000798736
10110009755539,10042000998476
10031000688614,10041000998500
10032000688614,10041000998740
10032000875419,10041000998823
10032000875450,10021000571208
10041000031625,10100616721609
10100617217771,10110014988150
10100615843842,10100618532079
10251000391961,10110007076854
10100614138624,10052000000497
10100615843875,10052000000588
10100611471556,10052010000620
10110026969554,10051000000653
10042000332247,10051000001057
10041000332247,10051000001115
10032000876573,10052000001131
10032000876870,10052000001354
10032000877068,10051000001354
10100614810339,10051000013367
10031000877233,10051000001784
10041000309419,10052000001818
10042000321216,10100618855322
10041000321216,10110002939684
10031000877456,10052010223495
10100610202440,10052000001982
10110001057645,10051000002154
10100616746093,10110014237087
10100612635803,10051000002386
10100615304472,10052000002667
10051000088740,10100612130490
10100618916975,10051000052472
10100618916967,10100616516645
10100619554569,10052010002980
10110000755181,10110007676182
10032000879528,10052000003046
10110013131927,10110002431039
10032000879767,10051000003970
10032010879809,10051000004309
10031000879809,10051000004473
10031000879890,10051000004671
10032010880161,10052000004713
10032020880161,10052000004911
10032000880161,10110002204808
10032000880005,10110016019129
10031000880203,10051000004952
10031000880708,10052000004952
10100613594272,10051000005249
10102000843946,10110005027339
10031000880872,10051000033282
10031000880922,10052000033282
10031000881102,10051000211557
10031000872564,10051000097436
10032000872564,10051000088559
10110018442212,10052000006056
10110018442345,10052000006189
10031010881367,10051000006940
10102000821330,10110012836971
10101000821330,10110018599102
10101000899120,10052000007088
10102000899120,10110003546975
10100617874563,10110003546967
10110012673309,10051000007245
10110000967976,10052000007245
10110001505536,10051000007435
10110017374374,10052000007435
10032000882670,10052000007484
10031010882696,10052000007534
10110005625371,10051000007682
10100612719078,10100614810214
10032000882910,10051000007849
10110015171772,10051000007914
10031000883298,10052000008425
10051000217414,10051000008623
10031000883421,10110016363550
10032000883611,10100612804466
10031000883645,10110016311328
10110025390570,10052000009241
10031000883678,10110019925611
10031000883827,10052000009258
10110001199850,10052000009274
10031000884072,10051000009381
10032000884072,10051000009563
10032000884650,10100616883086
10100617277601,10100610907295
10031000884908,10051000009688
10032000885087,10052000009688
10100000072793,10100610720227
10100610707869,10100618202202
10022000740019,10100613485893
10032000885251,10051000009993
10031000885368,10110000982090
10032000885384,10110002647717
10041020466458,10110000982058
10041010466458,10110000982041
10032000885590,10110014233730
10031000898064,10051000010454
10031000885590,10110010765065
10032000898064,10110012503050
10052000036517,10052000010512
10031000901884,10051000010611
10101000848531,10052000010611
10100614059069,10110010490219
10032000886598,10110009876665
10031000886598,10051000011080
10032000886671,10051000011106
10031000886705,10052000011106
10032010886747,10110001338151
10031000886747,10110006781389
10031000886879,10110013268083
10041000376269,10110000121541
10042000376269,10110000121392
10100618463408,10052000011361
10031000887539,10100611840727
10110006264311,10052000015362
10032000887653,10110001428895
10031000887653,10051000011643
10100616480966,10051000011973
10100614815890,10231010379149
10110002206100,10051000012369
10031000887968,10052000012914
10110021589670,10051000013110
10031000888198,10051000051680
10110001541044,10052000051680
10110000503805,10110007344187
10032050888412,10052000013904
10032000986646,10100610592071
10032010889097,10052000013995
10100619658808,10051000014126
10031000889196,10052000014126
10110009221250,10110013541463
10032000889287,10052000014373
10110003628849,10100614972493
10031000889402,10110004971776
10032000889535,10100616132484
10100611265321,10051000014944
10032000889600,10100617539281
10110005125075,10051000019570
10110005125067,10110015165816
10110007788789,10100610070813
10031000889766,10052000015388
10031000889741,10051000015388
10041000764399,10051000015495
10041000332908,10052000011494
10031000889816,10051000015602
10110006541064,10100611915974
10110007174196,10052000015784
10110009504499,10051000015784
10110003109154,10051000015826
10100617490915,10100619275595
10110015902630,10051000016139
10031000890590,10110003202769
10100610751297,10110001724251
10031000976282,10051000016154
10032000976282,10051000016253
10110021187194,10100612947240
10031000891606,10100612947257
10032000891606,10052000016493
10031000891663,10110007571334
10031000892273,10100610923698
10031000892331,10051000016634
10032010892331,10051000236562
10031000892547,10052000016972
10032000892547,10051000016998
10101000854125,10051000017061
10100614642047,10110005391057
10032000893008,10051000017392
10031000893248,10051000017608
10031000893255,10100615156351
10110013312972,10052000033266
10100610408690,10052000018325
10032000893768,10051000018358
10110005467741,10051000018499
10100615779616,10051000018556
10031000893909,10100618952517
10031000894170,10110015302914
10031000894188,10052000018580
10110013470754,10052000018648
10110005931720,10051000018648
10031000894501,10052000018929
10100610915983,10051000018929
10110016401566,10110027418569
10031000898270,10100618852873
10032000897553,10100610557751
10031000894865,10100616841936
10032040702969,10051000018960
10031000895235,10051000019018
10032000895235,10110002004679
10100616011852,10051000019273
10031000895334,10052000019273
10031000895359,10052000019679
10110008089526,10100613801537
10102000857193,10100613801511
10102010857193,10052000019976
10100614800413,10052000364257
10042010749689,10110000887307
10100610263418,10100617317357
10032000896035,10051000020388
10110000688507,10051000020412
10022020912949,10100614513511
10100612328573,10051000020867
10100612328557,10110027038102
10022000912949,10052000021097
10110003670288,10110012952091
10110007671852,10110006186860
10031000896712,10052000021386
10032010896712,10052010021451
10110007011976,10100612428530
10110007011968,10100610099598
10031000896761,10100610099523
10032000896829,10052000021675
10110003047677,10051000021808
10032000896878,10110023281011
10110006035067,10051000022012
10031000896902,10051000022137
10110002088698,10052000022137
10032000897272,10110026901185
10110007688526,10052000022343
10032000897397,10051000022350
10031000897496,10110007762818
10110005932405,10051000022541
10110005215082,10110003015625
10032000897603,10110011853951
10031000897603,10051000023242
10032000897702,10051000032417
10110003628583,10110018624611
10110015285804,10051000023788
10100612353274,10100617037526
10110004588794,10052000023945
10032000897959,10052000023952
10100610296392,10051000023952
10110012852341,10100612400091
10110016042147,10052000024166
10032000898411,10051000024166
10100619428681,10100610763599
10051000050161,10051000024323
10032000898809,10110018463192
10032000898858,10051000024422
10031000898858,10052000024422
10031000898874,10051000024653
10101000861302,10052000024869
10110001161926,10051000025064
10100614119863,10051000025197
10100614119871,10051000026005
10031000899419,10052000026054
10031000899401,10052000026195
10031000899534,10110019847328
10100613607785,10051000026468
10100618562613,10051000026534
10100616854673,10110013695558
10100612433407,10052010027201
10110009841941,10051000205708
10110022773174,10110014424891
10032000899757,10051000028308
10031000899773,10100616384135
10110021187087,10051000028456
10100612098853,10051000028522
10032000900043,10100616819205
10100614933677,10052000028720
10032000900282,10100610881508
10110010207498,10052000028951
10110019742537,10051000029157
10032000900936,10051000029215
10032000901793,10051000029314
10031000901850,10052000029314
10032000902031,10051000029330
10041000830265,10110004129326
10031000902130,10110005655790
10041000370692,10100616026637
10042000370692,10051000029603
10031000902494,10052000029835
10100612710952,10110003144722
10031000902643,10052000029892
10031000902668,10051000029892
10100616751721,10052000029918
10031000902692,10100619312463
10110003630142,10051000030288
10110017957012,10052000030288
10110009864315,10051000030320
10100614749461,10052000030320
10031000903393,10110017867005
10100615783865,10051000030874
10100615783782,10100616558753
10031000903963,10110003870284
10031000904045,10110020540245
10032000904045,10051000031039
10032000904128,10051000031146
10031000904128,10051000031161
10231000162370,10100616941041
10232010162370,10052000031187
10031000904532,10110015685003
10031000904573,10100615883624
10031000904581,10110005902143
10100617552706,10110013363306
10100617552722,10051000031450
10100616436638,10051000031492
10031000905307,10110013274297
10032000905448,10110010525998
10110020735985,10110002999688
10031000905448,10051000034777
10032000922104,10051000031930
10031000922104,10052000032060
10032000905588,10110009650623
10031000905737,10051000032441
10031000906230,10052000032466
10031000906420,10110002852671
10031000906602,10110003563335
10100612087302,10051000032581
10031000906727,10110004516035
10110000676825,10100616955231
10042000843656,10100618537409
10100612206746,10051000032979
10031000907196,10051000033035
10110012317337,10051000033118
10031000907337,10051000033142
10032000907337,10110021198985
10031000907436,10052000033233
10031000907923,10051000033274
10100610216069,10051000033399
10031000907907,10110008643587
10031000934976,10052000033514
10031000908202,10100612832087
10110017648975,10110014588836
10031000908327,10100613405784
10032000908343,10052000034231
10100610146837,10110001894369
10110019508250,10051000034637
10031000908624,10052000034652
10100613823473,10051000034652
10110003082914,10110006459796
10110007278724,10110021840131
10100615027362,10100613904315
10031000909036,10052000035253
10110019711276,10051000035394
10031000935403,10052000035394
10031000909200,10341010115451
10031000909283,10051000035485
10100614329264,10110001099365
10100616545339,10051000035618
10100611439298,10110028131005
10032000909739,10100615858147
10031000909739,10052000035808
10110025617923,10052000036012
10110023332889,10051000036137
10032000909929,10052000036137
10032000910109,10052000036376
10031000910182,10110019599556
10031000910380,10052000036434
10031000910489,10052000036582
10110026867659,10051000036582
10032000910497,10110028199549
10100612632131,10052000036731
10110011048156,10100610460709
10032000910638,10051000036855
10031010910687,10110007516248
10100617582513,10052000037267
10032020911263,10100617666365
10031000911461,10051000037630
10031000911677,10052000038067
10100615422316,10051000038067
10031000911776,10052010038174
10031000911974,10051000278242
10032000911974,10051000038745
10032000955492,10051000038885
10031000912238,10051000038935
10110013478823,10051000039131
10031000912931,10051000039255
10110007621915,10052000039263
10110012048239,10051000039289
10032000913574,10052000039289
10031000913731,10110017735210
10100610553214,10100616242804
10031000914127,10110004398913
10031000994467,10051000087403
10032000914069,10051000039669
10032000914077,10051000039743
10100617987290,10051000039776
10110001948769,10100615592639
10031000914200,10100613991304
10110012626034,10110007724917
10100616389944,10051000040394
10031000914309,10052000040428
10032000914424,10051000040428
10110021679968,10110010783175
10110003732450,10051000040832
10031000914820,10051000040840
10031000915322,10052000040915
10110017557192,10051000040949
10110006330294,10052000040956
10100619551656,10052000055822
10051000015651,10052000040998
10031000916536,10110015974332
10032000916536,10051000041012
10031000916601,10051000041079
10110003870094,10051000041244
10031000917047,10110005560701
10031000934935,10051000041368
10100616482111,10052000041368
10032000917344,10110004624169
10031000917344,10100619364779
10031000917351,10100619688805
10032000917518,10052000042200
10031000917583,10051000042218
10254000155887,10110000616847
10032000918052,10051000042317
10110013112752,10100613436037
10110013856614,10052000042515
10042010456558,10052000042598
10031000918359,10051000042598
10032000918383,10100617025976
10031000918458,10052000042952
10100610401562,10110028178154
10031000919068,10052000043448
10100619646183,10051000043620
10031000921361,10052000043760
10031000919175,10110019093030
10031000919191,10042000739771
10110025071303,10052000043877
10032000919266,10110018422198
10031000919290,10052000044370
10110003604949,10051000044594
10110018753105,10051010129809
10031000919993,10100615050448
10031000920009,10110012431799
10032000920025,10052000051888
10102000881474,10051000045021
10031000920249,10052000045021
10100610281394,10051000045120
10031000920397,10100613693595
10110000905307,10100612622736
10031000920462,10100611642743
10031000920470,10051000045344
10031000920488,10110000467555
10100617246267,10110013981917
10031000921007,10100614328647
10031000920967,10051000045674
10032000920967,10100616698468
10032000920975,10052000045799
10110018268229,10051000045948
10032000921221,10100614546768
10110009437039,10052000046029
10032000921247,10051000046110
10100613452992,10052000046110
10041000427823,10052000046169
10110008597593,10100615288279
10031000921684,10051000046300
10041000868273,10110013865953
10032000921775,10052000046409
10032000921841,10051000046433
10031000921841,10100000068098
10031000946004,10051000046573
10100612670016,10052010046789
10031000922369,10052010046912
10100614270450,10051000047019
10110004480109,10052000323287
10110004260139,10052000047175
10031000922724,10110017957038
10031000922773,10110002425197
10100610738955,10052000047340
10032000929109,10052010047340
10041000309393,10051000047332
10032000923177,10051000047605
10031000923409,10051000047662
10031070923854,10052000047662
10032010923870,10100619549106
10032000924027,10052010047712
10031000924266,10110020114801
10031000924274,10110000500744
10032000924274,10052000047837
10031000924498,10100619352667
10110002135465,10051000047944
10110010141085,10110009773961
10110006278519,10052000063966
10032000924613,10110009113390
10110010141093,10051000048421
10110006104053,10051000048447
10100610426585,10052000048637
10031000924746,10110003992849
10031000961417,10052000048819
10032010924761,10110021989672
10032000924902,10052000048876
10031000924985,10051000048884
10031000925388,10051000048959
10031000925453,10052000048959
10032000925487,10100610223230
10042000394692,10100611165794
10031000925867,10052000049486
10031000925917,10100611218015
10110006099485,10110010114868
10100616027510,10100610043992
10051000363317,10100610044008
10100614383683,10110011636497
10031000926477,10100613023579
10032010926477,10100610413682
10110002587764,10051000049247
10031000926733,10052000035824
10041000994970,10052010035824
10032000926733,10261000154765
10031000926782,10051000050864
10041000408427,10051000050922
10110002933513,10110010960526
10032000927178,10051000051318
10100617117211,10100613141934
10102000887349,10051000051474
10031000927269,10052000051532
10031000927301,10051000051532
10100613385333,10100611854942
10032010927590,10051000051615
10110012221927,10051000051912
10032000927921,10052000051938
10022010428300,10051000051995
10032000928051,10100616734966
10100610711663,10100619165879
10032000928150,10052000052175
10032000928176,10100615315494
10031000931451,10051000052282
10031000928374,10110008672602
10110009544966,10110008672198
10031000928606,10051000428748
10252000137273,10051000052688
10051000063941,10110000220517
